chat_id,user_id,sent_at,tag,emotion,channel,status
chat_58bec845d7,usr_098fcd9ec6fd,2025-04-30 21:24:37,Feature Suggestion,positive,email,closed
chat_cd809ce4fb,usr_48bf0640889b,2025-04-30 08:44:37,Learning,neutral,email,resolved
chat_2a58bedfd2,usr_c6c756d15609,2025-04-30 15:47:04,Feature Suggestion,negative,web,resolved
chat_45a2081a27,usr_300d54bdc1db,2025-04-30 08:49:06,Payment,negative,email,in_progress
chat_347c83d7c4,usr_259df6ae45a8,2025-04-30 05:41:53,Learning,positive,in_app,closed
chat_b2a519536c,usr_fcb6f3e22b59,2025-04-30 19:41:24,Account,positive,web,in_progress
chat_ee5509dab6,usr_4d63585c13c0,2025-05-01 03:55:59,Complaint,negative,in_app,in_progress
chat_0179852bfd,usr_e68535f92731,2025-05-01 05:49:40,Error,neutral,web,in_progress
chat_69210f1161,usr_bfe3720836b9,2025-05-01 18:44:09,Account,negative,web,open
chat_d4945cf93f,usr_f11b162e20ed,2025-05-01 16:45:19,Learning,negative,email,resolved
chat_a371ec3601,usr_7c53446b8b2c,2025-05-01 02:43:33,Praise,neutral,in_app,in_progress
chat_26ac69902d,usr_a61ef1fed151,2025-05-01 22:16:15,Complaint,positive,email,open
chat_9f4e998317,usr_e79dd5a1cdbc,2025-05-01 03:04:08,Complaint,negative,email,resolved
chat_e64d6a526d,usr_ffefc6dfc365,2025-05-01 21:31:04,Error,negative,email,open
chat_9bf3ff1712,usr_5465ae098ff7,2025-05-01 12:49:46,Learning,negative,web,open
chat_7ef8e25e81,usr_7b9434c8ea32,2025-05-01 14:23:53,Complaint,negative,web,open
chat_d0a7161613,usr_b715f5475b22,2025-05-01 13:41:09,Complaint,positive,in_app,open
chat_c9b92c6546,usr_a30c6bc16038,2025-05-01 01:53:03,Payment,neutral,web,open
chat_e0113efcb5,usr_40485df5ed27,2025-05-01 17:15:06,Feature Suggestion,neutral,in_app,closed
chat_fec2c8aced,usr_65b475345d16,2025-05-01 08:13:27,Other,neutral,email,closed
chat_1e5fbc8ba8,usr_9567be13fea9,2025-05-01 14:40:54,Error,negative,email,in_progress
chat_c0f253c910,usr_4fec9de17878,2025-05-01 03:11:20,Learning,negative,kakao,in_progress
chat_3db2cefc06,usr_86cb5dd8f4e0,2025-05-01 19:02:48,Payment,positive,email,closed
chat_fb0b115e18,usr_d355feda2ee2,2025-05-01 04:31:50,Account,neutral,kakao,closed
chat_fa62609749,usr_645cc8ce378e,2025-05-01 17:42:23,Feature Suggestion,negative,kakao,open
chat_a71e195827,usr_4db8c984bd77,2025-05-02 23:23:38,Learning,positive,in_app,in_progress
chat_bcc65be2eb,usr_a619757ac658,2025-05-02 08:14:46,Other,neutral,web,closed
chat_797ae1e59b,usr_0fddde8c2099,2025-05-02 00:14:00,Account,negative,email,in_progress
chat_3bd780b8ba,usr_9bacca8d969b,2025-05-02 06:53:28,Other,neutral,kakao,resolved
chat_087b9dfbf9,usr_b7d37e54965c,2025-05-02 00:54:51,Account,positive,in_app,open
chat_13f735f3bb,usr_29440f0320df,2025-05-02 00:15:40,Other,negative,kakao,open
chat_3823980384,usr_4b4804fa7e73,2025-05-02 02:01:44,Other,negative,kakao,closed
chat_1f6ee65f90,usr_50762a747cff,2025-05-02 03:26:35,Other,neutral,in_app,resolved
chat_fc2fc455a5,usr_9ee8f64fa2cf,2025-05-02 05:28:05,Other,negative,kakao,closed
chat_1eab4682a9,usr_d07964de127f,2025-05-02 00:14:54,Payment,neutral,email,resolved
chat_4feaa364b2,usr_d24962e8365d,2025-05-02 21:04:37,Learning,positive,email,in_progress
chat_4d3729bc4c,usr_ac36badb0ee9,2025-05-02 10:48:47,Feature Suggestion,negative,web,closed
chat_d24716b493,usr_00626dfefcac,2025-05-02 05:27:11,Praise,positive,kakao,in_progress
chat_5550b07746,usr_069e450e4bc8,2025-05-02 10:15:22,Complaint,positive,kakao,in_progress
chat_e0370e969f,usr_07efe0b7cecc,2025-05-02 21:29:58,Payment,negative,in_app,closed
chat_596448045f,usr_6b5bce186389,2025-05-02 06:40:44,Error,negative,kakao,in_progress
chat_89aa33e62d,usr_3fb563afa1c1,2025-05-02 20:59:31,Payment,positive,email,closed
chat_ba2065a382,usr_b715b3aa97c4,2025-05-02 08:37:42,Other,positive,kakao,in_progress
chat_42eec86d94,usr_c93fab0c7499,2025-05-02 14:56:43,Account,positive,email,resolved
chat_39856987b8,usr_8500f6654c9e,2025-05-03 23:48:39,Account,positive,web,resolved
chat_0fad8e61d2,usr_04ddaff8bd24,2025-05-03 19:59:40,Complaint,neutral,in_app,open
chat_f470e04ab7,usr_b2ba0c7f984e,2025-05-03 00:11:23,Account,positive,web,open
chat_506f9cefd1,usr_688fd6570d95,2025-05-03 14:16:26,Complaint,negative,in_app,resolved
chat_e67cd8a150,usr_804cbff09738,2025-05-03 16:43:01,Complaint,negative,email,in_progress
chat_ebf1760d85,usr_c8a04c7c591b,2025-05-03 22:19:44,Complaint,negative,email,in_progress
chat_0e1e6a6a5e,usr_b32666500ff1,2025-05-03 12:46:10,Other,negative,web,resolved
chat_35e47eb6cc,usr_466e236cf5c4,2025-05-03 00:56:55,Other,positive,web,resolved
chat_246e1208b5,usr_9563ded229d9,2025-05-03 02:06:19,Account,negative,email,resolved
chat_b1e39d8e01,usr_0e32ba78a732,2025-05-03 19:27:47,Praise,positive,web,in_progress
chat_1cbbbec9a3,usr_2e0591055948,2025-05-04 00:22:37,Account,neutral,kakao,closed
chat_407fbed115,usr_b500be8892a4,2025-05-04 23:46:25,Payment,positive,web,resolved
chat_2dc16ff29a,usr_da1066eef6ac,2025-05-04 21:25:44,Feature Suggestion,negative,email,in_progress
chat_89245f97e6,usr_8be5de3dd4ce,2025-05-04 20:17:14,Complaint,positive,email,resolved
chat_2e40e74995,usr_e62a52d0584b,2025-05-04 19:28:45,Account,negative,email,in_progress
chat_d6a1bd4033,usr_648325939ff4,2025-05-04 09:29:00,Complaint,negative,kakao,in_progress
chat_cd459b0988,usr_f452acb6fe94,2025-05-04 11:48:58,Praise,positive,kakao,closed
chat_f30e8b0986,usr_db3aa48fe2ec,2025-05-04 03:41:03,Other,neutral,web,resolved
chat_d51c53b140,usr_10bf1d7c53b7,2025-05-04 04:03:24,Payment,negative,kakao,closed
chat_acdffc01c1,usr_629d138e2b25,2025-05-04 09:19:50,Complaint,positive,web,closed
chat_cbdaf65b07,usr_d3c8e551e39f,2025-05-04 04:05:39,Error,positive,web,resolved
chat_a2f757269d,usr_f3586650498a,2025-05-04 18:01:37,Other,negative,email,resolved
chat_db94bd778f,usr_47046eb2c3d0,2025-05-04 23:39:26,Feature Suggestion,negative,in_app,resolved
chat_f6611b2a94,usr_0fdd27d3b719,2025-05-05 00:29:19,Learning,positive,in_app,open
chat_480106ce40,usr_83cb405f0112,2025-05-05 16:30:07,Account,neutral,kakao,in_progress
chat_4ece11187b,usr_30c4d040cbab,2025-05-05 19:00:29,Learning,negative,kakao,open
chat_cc14cfc36c,usr_9c55b3f2bce3,2025-05-05 06:49:02,Account,negative,in_app,in_progress
chat_232fb354c7,usr_d639c93dc57c,2025-05-05 14:00:31,Learning,neutral,in_app,open
chat_4e301f593d,usr_462b3d24099b,2025-05-05 22:42:11,Payment,positive,web,resolved
chat_31b3d12b76,usr_7698b10e4f3a,2025-05-05 01:31:31,Other,positive,kakao,resolved
chat_d59a3852ac,usr_a54b8915397d,2025-05-05 03:10:31,Feature Suggestion,negative,kakao,open
chat_a5c8536e2f,usr_a623b6935b59,2025-05-05 04:39:34,Account,neutral,in_app,closed
chat_2f0e57c9ae,usr_b6ab4d582354,2025-05-05 15:01:09,Account,positive,in_app,closed
chat_aae910459c,usr_78560b27e21e,2025-05-05 10:54:07,Feature Suggestion,positive,in_app,in_progress
chat_ee30d16cc6,usr_2b3c3966ba54,2025-05-05 16:48:27,Other,neutral,in_app,closed
chat_d8ec7c56d2,usr_645f2efbd463,2025-05-05 06:58:01,Account,neutral,in_app,closed
chat_827859a57a,usr_fc8729e83126,2025-05-06 21:01:37,Complaint,negative,kakao,open
chat_04bc920025,usr_8678cf120af6,2025-05-06 08:16:59,Praise,positive,web,open
chat_6ab093cb89,usr_49b585abfd02,2025-05-06 06:39:25,Praise,positive,kakao,in_progress
chat_36f4e3baa0,usr_40f0cdb7c1e6,2025-05-06 21:32:34,Learning,positive,kakao,resolved
chat_7e6f86a97f,usr_ecbb0d85b867,2025-05-06 00:07:24,Payment,positive,email,resolved
chat_d839ec0b5f,usr_549341999502,2025-05-06 16:52:03,Complaint,negative,email,closed
chat_6a2ea10cdb,usr_865a0891939a,2025-05-06 05:03:45,Other,positive,web,open
chat_081d40318f,usr_76cfcae86ad8,2025-05-06 06:10:10,Payment,neutral,web,in_progress
chat_5ca74ddc50,usr_15f455c8d9e0,2025-05-07 12:43:50,Payment,neutral,kakao,resolved
chat_bc4cb8041f,usr_d24a1c8dd0a4,2025-05-07 23:48:24,Learning,positive,kakao,closed
chat_7282e2cbcf,usr_607a2f7507b8,2025-05-07 13:50:42,Complaint,positive,web,resolved
chat_1a683da046,usr_3546c432b276,2025-05-07 13:46:43,Other,neutral,email,closed
chat_7699f745be,usr_9ad2be6dd481,2025-05-07 11:09:54,Feature Suggestion,negative,web,in_progress
chat_e97cbd9ad4,usr_eb7389088eb1,2025-05-07 02:49:18,Account,positive,email,resolved
chat_53671e85f8,usr_b3b6d07c5a6a,2025-05-07 19:07:54,Other,neutral,kakao,closed
chat_6434c64f6f,usr_3b993ba4f54e,2025-05-07 19:39:51,Account,negative,in_app,resolved
chat_0dab247f15,usr_0cd1df55d66a,2025-05-07 14:48:55,Praise,neutral,in_app,open
chat_743e18f4ce,usr_24068324121d,2025-05-07 12:45:10,Learning,negative,web,open
chat_7f35a7d01c,usr_bc5ff0859f07,2025-05-07 15:28:11,Complaint,negative,web,in_progress
chat_080848f299,usr_a62a740ac30f,2025-05-08 17:29:57,Payment,neutral,email,open
chat_bc3852895c,usr_100acd23f75e,2025-05-08 05:04:04,Complaint,neutral,web,open
chat_56dbda9e70,usr_63ab10ef83c3,2025-05-08 03:44:54,Feature Suggestion,neutral,kakao,resolved
chat_173f3d0c76,usr_50b5234fa5fa,2025-05-08 18:21:09,Complaint,positive,web,open
chat_a4e4a73922,usr_423ab6ea5b3e,2025-05-08 22:41:35,Payment,neutral,email,resolved
chat_c6336c6e44,usr_688fd6570d95,2025-05-08 11:48:34,Account,neutral,web,in_progress
chat_f9ea28103e,usr_fc37f2f406bf,2025-05-08 10:12:47,Error,negative,email,in_progress
chat_27e181d0c3,usr_ecc11c7a383f,2025-05-08 13:51:18,Error,negative,web,open
chat_5286a039c9,usr_20b8ffb6c450,2025-05-08 11:24:52,Praise,neutral,email,resolved
chat_8cc00a604e,usr_ed12f26ab825,2025-05-08 01:24:19,Praise,neutral,web,closed
chat_8d1f4ed084,usr_58a96ead7f49,2025-05-08 23:38:53,Complaint,neutral,kakao,in_progress
chat_49dcdc2f77,usr_62715f7896e8,2025-05-08 20:48:18,Feature Suggestion,negative,kakao,closed
chat_f5eec09f5b,usr_3b541bd940f7,2025-05-09 05:21:57,Other,positive,kakao,resolved
chat_1210f040d9,usr_e87960f7f640,2025-05-09 23:17:32,Complaint,negative,email,open
chat_6fab20b306,usr_0840d7a1c6a7,2025-05-09 21:49:10,Other,neutral,in_app,resolved
chat_c60e052e8d,usr_007888117dfb,2025-05-09 23:17:22,Praise,neutral,web,in_progress
chat_c65559b660,usr_d6c8c203959c,2025-05-09 23:29:03,Praise,neutral,kakao,open
chat_41f608de70,usr_1ea75af2a94b,2025-05-09 00:03:18,Payment,negative,email,open
chat_952dd8f407,usr_0a8241a9e739,2025-05-09 08:05:49,Payment,negative,in_app,open
chat_c067eb9de8,usr_0dbc72f75224,2025-05-09 17:25:39,Payment,positive,email,open
chat_a2865282cb,usr_d113399a45ea,2025-05-09 19:41:20,Praise,neutral,email,resolved
chat_b57836cf44,usr_ada81393c5aa,2025-05-09 20:39:27,Error,positive,in_app,open
chat_584b7445d4,usr_d2db642ea3c8,2025-05-09 11:41:36,Account,neutral,web,resolved
chat_3c52e2c965,usr_fc9ff88a728b,2025-05-09 17:14:07,Error,positive,web,resolved
chat_443a47f328,usr_962b4a087ffd,2025-05-09 02:07:06,Account,neutral,email,closed
chat_636708394c,usr_4d32e72a819a,2025-05-09 19:19:01,Complaint,neutral,in_app,resolved
chat_bc2fc156f2,usr_2d29c07deee5,2025-05-09 19:05:38,Other,neutral,kakao,in_progress
chat_20b9c85c36,usr_5ce2c367709c,2025-05-10 12:26:00,Praise,neutral,email,open
chat_67df8943f2,usr_9f45eafe4e6c,2025-05-10 08:58:28,Praise,neutral,web,closed
chat_aeff601c88,usr_b1c47ebe80eb,2025-05-10 05:53:42,Account,negative,web,closed
chat_ff4e2c3f6d,usr_f19105050a7b,2025-05-10 04:57:12,Praise,neutral,web,in_progress
chat_bae5d97911,usr_9d20f4ceb3a3,2025-05-10 10:16:43,Complaint,positive,in_app,resolved
chat_8a48bc67a1,usr_9044312d5d89,2025-05-10 04:21:35,Other,negative,in_app,open
chat_2cee271468,usr_ae03f70677c5,2025-05-10 16:01:26,Praise,negative,web,closed
chat_0fd5e99224,usr_8b8d631d222a,2025-05-10 02:13:41,Other,neutral,in_app,open
chat_308445cdff,usr_8d2dcafc885e,2025-05-10 00:36:08,Other,positive,email,in_progress
chat_4258973753,usr_bcaee45b0d88,2025-05-10 13:02:57,Complaint,negative,kakao,open
chat_bda0c0cff8,usr_b5faa70dfd15,2025-05-10 01:12:44,Feature Suggestion,negative,in_app,closed
chat_534617dd5d,usr_02759307b609,2025-05-10 20:09:29,Payment,negative,web,in_progress
chat_2ac0c1fb08,usr_f73eea3f4331,2025-05-10 04:49:54,Praise,positive,in_app,open
chat_326465c044,usr_a3224c6087f5,2025-05-10 16:03:33,Praise,negative,kakao,in_progress
chat_7aed440831,usr_705677ae4425,2025-05-10 13:24:48,Account,positive,kakao,resolved
chat_3b2503cacb,usr_0cc309799956,2025-05-10 03:49:56,Error,negative,kakao,resolved
chat_6a62a9fb95,usr_b8d63289a54d,2025-05-11 04:56:03,Error,negative,kakao,open
chat_89e4b8a78c,usr_e254ff7eba11,2025-05-11 10:15:33,Account,negative,web,resolved
chat_74110c3833,usr_2b8ce8a748eb,2025-05-11 20:12:40,Payment,negative,kakao,open
chat_cf5ba10e8a,usr_8ca23ae732d6,2025-05-11 15:31:15,Other,negative,in_app,open
chat_5d8b5610dd,usr_d9957640e673,2025-05-11 01:18:44,Praise,positive,kakao,closed
chat_e512deaf7f,usr_c4723bb6884f,2025-05-11 12:28:06,Complaint,neutral,web,in_progress
chat_2bc72c69b9,usr_d2a1626e5670,2025-05-11 04:45:42,Praise,neutral,in_app,in_progress
chat_67e6547a63,usr_8952c321800a,2025-05-11 02:26:49,Other,positive,web,in_progress
chat_de8342bf77,usr_a8801949778c,2025-05-11 14:55:14,Learning,negative,in_app,open
chat_ca4d6e9ced,usr_30c4d040cbab,2025-05-11 11:59:43,Feature Suggestion,neutral,kakao,in_progress
chat_e7e1794c62,usr_572ce31c61fc,2025-05-11 19:52:32,Account,positive,in_app,closed
chat_7c7f2a75c9,usr_18e7bf864e8d,2025-05-12 00:35:00,Other,positive,email,in_progress
chat_23b8bbb8f5,usr_3546c432b276,2025-05-12 07:31:51,Praise,positive,email,resolved
chat_abe50758b7,usr_3aa0342e3a2e,2025-05-12 19:22:39,Feature Suggestion,positive,web,open
chat_cadaed8ab7,usr_83911c40f2e0,2025-05-12 18:11:08,Account,neutral,email,in_progress
chat_cca80df649,usr_1a1dde6472be,2025-05-12 06:49:41,Payment,neutral,web,open
chat_efbca5a210,usr_957a8245ed1f,2025-05-12 04:49:13,Praise,negative,in_app,closed
chat_18f4e5c02b,usr_a532ac0aafe0,2025-05-12 17:40:27,Learning,negative,web,in_progress
chat_c6cc44a2f0,usr_2a57bf841420,2025-05-12 11:49:56,Learning,negative,in_app,resolved
chat_3ad8cdbeaa,usr_74239144e754,2025-05-12 21:36:53,Learning,positive,email,closed
chat_c9555e3885,usr_893d1d0259fa,2025-05-12 16:18:51,Learning,negative,kakao,closed
chat_e0e6c20360,usr_8f302d66e12d,2025-05-12 19:57:07,Feature Suggestion,negative,email,in_progress
chat_4810896177,usr_32d33bc785ab,2025-05-13 07:57:57,Complaint,negative,in_app,in_progress
chat_2bb953d257,usr_10b5f440f30b,2025-05-13 07:44:58,Praise,negative,kakao,resolved
chat_320c3bb317,usr_02759307b609,2025-05-13 11:27:27,Praise,positive,web,closed
chat_1bf176358b,usr_166936b934e9,2025-05-13 14:33:11,Error,neutral,web,closed
chat_cbf0dc8c25,usr_68afe1dc7537,2025-05-13 11:22:27,Payment,positive,web,open
chat_91eee86071,usr_6a5fddf3048a,2025-05-13 14:08:17,Payment,positive,kakao,open
chat_4c1ddae473,usr_6bcda7bcb822,2025-05-13 03:36:40,Account,negative,in_app,resolved
chat_1ceded0972,usr_ff3548ad754f,2025-05-13 11:56:20,Learning,neutral,in_app,open
chat_c89658e15a,usr_930d8cbc37c5,2025-05-13 09:47:36,Account,positive,web,closed
chat_4fe544411c,usr_e4d076af44b9,2025-05-14 11:00:25,Feature Suggestion,positive,in_app,closed
chat_b97ca26858,usr_f05b03a19c7d,2025-05-14 20:29:42,Praise,positive,web,closed
chat_8cfe2d250f,usr_34d46f2961b8,2025-05-14 01:35:58,Praise,neutral,in_app,open
chat_98dd1fd1f0,usr_e5f0f6b04d4d,2025-05-14 21:36:31,Other,neutral,kakao,closed
chat_297e880e46,usr_f04e96aab98e,2025-05-14 09:08:48,Account,negative,web,closed
chat_da8417b162,usr_857671a16a4f,2025-05-14 01:33:14,Account,positive,in_app,in_progress
chat_da52138eb7,usr_6cbd8509a41a,2025-05-14 00:59:43,Payment,neutral,kakao,open
chat_1c26d8e833,usr_f97bf1c1a551,2025-05-14 03:46:31,Complaint,neutral,in_app,closed
chat_3a00929000,usr_190d5fda7a73,2025-05-14 20:03:50,Feature Suggestion,positive,in_app,closed
chat_e91cf7920c,usr_3fd9761de6ba,2025-05-14 11:46:48,Error,neutral,email,in_progress
chat_e509df6c66,usr_8e2636552688,2025-05-15 01:11:33,Other,neutral,email,closed
chat_34f9cc5d9c,usr_b24f6b22ebe9,2025-05-15 11:39:33,Learning,neutral,kakao,open
chat_1e27e6505a,usr_90639993a6eb,2025-05-15 19:32:41,Other,positive,kakao,in_progress
chat_a88ffbbdd4,usr_3e70a570417c,2025-05-15 07:34:57,Praise,negative,email,open
chat_d0134fa61f,usr_39c11d28028a,2025-05-15 03:58:29,Payment,negative,in_app,in_progress
chat_b7e09c357b,usr_9b23ed36041f,2025-05-15 23:27:34,Other,neutral,web,in_progress
chat_199d20be78,usr_fdc38297d1ea,2025-05-15 01:54:40,Error,positive,web,open
chat_03982a23e6,usr_5150adf56dea,2025-05-15 15:55:44,Complaint,neutral,in_app,resolved
chat_eacfd3769b,usr_d64a71a8a8a0,2025-05-15 05:35:03,Account,negative,kakao,in_progress
chat_f3be150f71,usr_7098461a742b,2025-05-15 03:42:22,Complaint,neutral,in_app,in_progress
chat_4a9279cb09,usr_eeceb2df1af6,2025-05-15 09:58:36,Other,positive,kakao,open
chat_f2dc635643,usr_6f08473e5134,2025-05-15 13:54:44,Account,neutral,in_app,in_progress
chat_41ebe94297,usr_76564f5a8b58,2025-05-15 20:12:26,Complaint,negative,email,resolved
chat_060e8a8885,usr_d1e5afa206f7,2025-05-15 19:42:58,Complaint,negative,email,in_progress
chat_babff2cc53,usr_67772097dd86,2025-05-15 06:47:24,Account,neutral,email,open
chat_84ad5ab1e6,usr_4e4b656c66ef,2025-05-15 12:00:27,Learning,positive,web,in_progress
chat_cbeb7b223d,usr_566d2335a36e,2025-05-15 02:24:06,Complaint,positive,in_app,resolved
chat_9e35321869,usr_c8a19f120856,2025-05-15 15:41:21,Error,neutral,in_app,resolved
chat_038592b058,usr_e2ab8e0ec865,2025-05-15 02:05:29,Feature Suggestion,positive,kakao,in_progress
chat_740418be42,usr_260e8eb7b5b7,2025-05-15 05:16:52,Feature Suggestion,negative,kakao,open
chat_a273cc4bf7,usr_f607d237be04,2025-05-15 03:12:25,Other,negative,web,resolved
chat_9dfc3cf45a,usr_d3cf74da7d65,2025-05-16 01:39:45,Learning,negative,web,open
chat_f39684e3ab,usr_1babf3335616,2025-05-16 05:26:15,Account,positive,in_app,resolved
chat_832d6f2a21,usr_a61ef1fed151,2025-05-16 23:35:58,Praise,negative,email,in_progress
chat_c11560a6b9,usr_86cb5dd8f4e0,2025-05-16 19:57:36,Complaint,negative,in_app,closed
chat_ba8976219f,usr_1ec1d384a874,2025-05-16 20:01:14,Complaint,negative,in_app,resolved
chat_30a8bac544,usr_e0ee86d47716,2025-05-16 06:18:31,Payment,negative,in_app,open
chat_4134c3e1d7,usr_2e1f89b2fe53,2025-05-16 05:07:27,Payment,positive,kakao,in_progress
chat_532e361b23,usr_c9ce37fd1164,2025-05-16 10:41:26,Praise,negative,email,closed
chat_71ff61be13,usr_efd614686547,2025-05-16 15:08:15,Feature Suggestion,positive,email,resolved
chat_b0302c2609,usr_ed252a9972e1,2025-05-16 07:35:58,Learning,positive,email,in_progress
chat_3515f2f091,usr_242383716ee7,2025-05-16 03:39:41,Account,positive,email,in_progress
chat_76bffbb64b,usr_bf765c123637,2025-05-16 09:52:13,Account,negative,kakao,closed
chat_0358367bb8,usr_d113399a45ea,2025-05-16 15:30:15,Error,neutral,email,resolved
chat_ec8186d8be,usr_8cf7e047a44d,2025-05-16 13:50:35,Praise,neutral,in_app,in_progress
chat_46d9b8d3c7,usr_f203038f1598,2025-05-16 05:18:33,Feature Suggestion,negative,kakao,open
chat_ed78c5ed42,usr_78d08d5679f7,2025-05-16 09:54:56,Error,negative,in_app,closed
chat_28bdb698b4,usr_e2a20a947078,2025-05-16 21:59:41,Complaint,neutral,kakao,resolved
chat_e7566d83c5,usr_cf543438e5d2,2025-05-16 18:12:49,Complaint,positive,in_app,resolved
chat_6e0bda3c0f,usr_235bc98f02d5,2025-05-16 00:48:40,Other,positive,web,in_progress
chat_b02d642aee,usr_be6d24ee656d,2025-05-16 19:02:41,Complaint,positive,web,in_progress
chat_904098b090,usr_1faf8ced7f88,2025-05-16 09:50:15,Error,negative,web,closed
chat_dfd0e626b3,usr_4c3354a65f8d,2025-05-16 12:08:38,Other,neutral,email,in_progress
chat_3ad07379b8,usr_89e98856be20,2025-05-16 01:39:32,Account,positive,web,closed
chat_71e5d0fda0,usr_4c8d4b1d7f18,2025-05-17 06:53:39,Complaint,negative,web,open
chat_5b71b79129,usr_113c28e1552b,2025-05-17 02:02:13,Other,negative,web,closed
chat_337dd3172c,usr_0e29e07b932c,2025-05-17 11:19:13,Complaint,neutral,kakao,closed
chat_08ae9477a3,usr_180cb5c35be1,2025-05-17 12:40:15,Account,positive,kakao,closed
chat_f4ce614a90,usr_de27bffd9df8,2025-05-17 18:33:18,Praise,neutral,kakao,open
chat_d2d6fda341,usr_df8e82c6653f,2025-05-17 09:44:33,Feature Suggestion,positive,in_app,in_progress
chat_dcdd17c98e,usr_9005be5bb05c,2025-05-17 10:04:55,Complaint,positive,in_app,open
chat_bfe6b9cf1d,usr_66d7e5d93f2e,2025-05-17 00:35:23,Feature Suggestion,neutral,kakao,open
chat_9103c20cf7,usr_484c20dd5c30,2025-05-17 19:51:59,Payment,positive,kakao,open
chat_86e1f09584,usr_1f87cf066405,2025-05-17 14:46:39,Complaint,neutral,kakao,resolved
chat_47c120589b,usr_6ef78f569890,2025-05-17 18:38:04,Feature Suggestion,positive,in_app,open
chat_61d9062118,usr_25d733e339e2,2025-05-17 13:51:12,Error,neutral,email,resolved
chat_41f8514a36,usr_8a90980e5f55,2025-05-17 15:38:39,Payment,positive,web,open
chat_7d176c253b,usr_f69b37b87079,2025-05-17 05:04:42,Account,negative,web,open
chat_310a7c4a0d,usr_fa8fc7f1f5ab,2025-05-17 09:51:08,Account,positive,email,open
chat_9275110888,usr_4f3d5a6b3f07,2025-05-17 13:33:11,Other,negative,email,resolved
chat_73dbdd22b9,usr_35ccc3af5bb0,2025-05-18 18:38:04,Complaint,positive,web,resolved
chat_56724879ab,usr_447d343ef228,2025-05-18 09:16:26,Other,positive,in_app,open
chat_8e7e90568e,usr_d85a73e21124,2025-05-18 15:20:07,Account,neutral,in_app,closed
chat_e71afa608a,usr_12167121c000,2025-05-18 02:15:15,Error,neutral,web,open
chat_d230e7c150,usr_3421866da896,2025-05-18 11:57:38,Praise,neutral,in_app,closed
chat_701e8cb505,usr_a3c881c57609,2025-05-18 05:27:13,Payment,neutral,email,open
chat_15fe70e37b,usr_c62a3c2c478e,2025-05-18 18:45:10,Other,negative,email,closed
chat_93eadbf2ea,usr_e68535f92731,2025-05-18 04:23:22,Payment,positive,kakao,open
chat_24ca608da4,usr_1ab9569b914f,2025-05-19 07:19:41,Feature Suggestion,positive,kakao,open
