assignment_id,user_id,experiment_id,experiment_name,variant,assigned_at
ab_49e20caca44f,usr_afc59f424d98,exp_202502,onboarding_cta,test,2025-06-11 23:39:44
ab_bc8feb6d53a6,usr_2a3fb52e4529,exp_202502,onboarding_cta,original,2025-06-11 19:15:01
ab_01a482c12f5d,usr_a5e458f3a82e,exp_202502,onboarding_cta,test,2025-06-11 05:26:20
ab_c6aa10911e0c,usr_decf313051b2,exp_202502,onboarding_cta,test,2025-06-11 19:50:46
ab_c854936fa4c7,usr_7a76ec911409,exp_202502,onboarding_cta,test,2025-06-11 16:33:32
ab_444bb78c8a13,usr_701339a5ed97,exp_202502,onboarding_cta,original,2025-06-11 06:39:21
ab_f24576548a77,usr_83ad59aea81d,exp_202502,onboarding_cta,original,2025-06-11 16:09:52
ab_7f8ea0d482ca,usr_34c74d9a4178,exp_202502,onboarding_cta,original,2025-06-11 01:44:21
ab_d5c579b357c2,usr_4ddb6f334c5f,exp_202502,onboarding_cta,test,2025-06-11 22:34:08
ab_b10c2cd6ec60,usr_3de216ec117c,exp_202502,onboarding_cta,original,2025-06-11 13:35:07
ab_abb8ca692121,usr_17fa285cbeaa,exp_202502,onboarding_cta,original,2025-06-11 10:02:56
ab_2503a6c19711,usr_05bf7d343585,exp_202502,onboarding_cta,test,2025-06-11 13:29:59
ab_61a9ff733d5c,usr_4b76d7546675,exp_202502,onboarding_cta,original,2025-06-11 08:41:30
ab_c6e50de61c13,usr_1d20a7489a0f,exp_202502,onboarding_cta,test,2025-06-11 10:07:14
ab_670d886c464f,usr_4f1398125eaa,exp_202502,onboarding_cta,test,2025-06-11 15:24:13
ab_365a02371690,usr_60dfc33c23d6,exp_202502,onboarding_cta,test,2025-06-11 08:55:51
ab_86734f81c41a,usr_fa070c72017d,exp_202502,onboarding_cta,original,2025-06-11 17:47:36
ab_c486a547b7a6,usr_cd2cf50aeba9,exp_202502,onboarding_cta,original,2025-06-12 15:54:35
ab_0c36c00b0afc,usr_530cc0959a8e,exp_202502,onboarding_cta,test,2025-06-12 02:35:35
ab_93c6bdadb61b,usr_6cb2a5c2b84c,exp_202502,onboarding_cta,original,2025-06-12 03:06:53
ab_f18fff3b72a7,usr_4d5456a33271,exp_202502,onboarding_cta,original,2025-06-12 09:16:30
ab_090cf6de12d2,usr_cd14784ba097,exp_202502,onboarding_cta,test,2025-06-12 02:30:37
ab_4312a2444013,usr_205927ed0784,exp_202502,onboarding_cta,original,2025-06-12 11:00:01
ab_cf3c41dcbfbb,usr_9370098d43ba,exp_202502,onboarding_cta,original,2025-06-12 06:30:47
ab_85c51cb54c1d,usr_3eebe3cae360,exp_202502,onboarding_cta,test,2025-06-12 09:34:36
ab_1d1f270de87d,usr_c8d66cdaccf7,exp_202502,onboarding_cta,original,2025-06-12 22:11:50
ab_9de84d839e00,usr_6033ea49596a,exp_202502,onboarding_cta,test,2025-06-12 05:48:41
ab_dbbb5de6e40e,usr_fffc47e6c004,exp_202502,onboarding_cta,test,2025-06-12 04:25:54
ab_f2b94c933275,usr_e80fc7bd7235,exp_202502,onboarding_cta,original,2025-06-12 15:01:25
ab_c51a68b2ec1c,usr_f8718fa2c2ea,exp_202502,onboarding_cta,original,2025-06-12 18:29:15
ab_507ee9a9b0e5,usr_ceeb5e85f1b1,exp_202502,onboarding_cta,test,2025-06-12 18:27:40
ab_bf7a8c4e4237,usr_0806ffa19c97,exp_202502,onboarding_cta,test,2025-06-12 07:00:14
ab_c0b9bdd87ef7,usr_27b2c3257b04,exp_202502,onboarding_cta,test,2025-06-12 02:50:45
ab_6c8473c16422,usr_a8d304331728,exp_202502,onboarding_cta,test,2025-06-12 10:17:12
ab_7e348270dcaa,usr_ba525c7cb14c,exp_202502,onboarding_cta,test,2025-06-12 22:11:48
ab_37a8a4ddde5c,usr_91ecc799edef,exp_202502,onboarding_cta,original,2025-06-12 12:53:01
ab_bbabfb7aba13,usr_c741eb39451c,exp_202502,onboarding_cta,original,2025-06-12 01:44:26
ab_1d93119ce660,usr_371e741709e5,exp_202502,onboarding_cta,test,2025-06-12 18:48:44
ab_f04cae6cbaca,usr_f9e7b751d520,exp_202502,onboarding_cta,original,2025-06-12 00:46:37
ab_c1e3d86d4d06,usr_5592ffde658c,exp_202502,onboarding_cta,original,2025-06-12 12:46:46
ab_02efabbb84a3,usr_095a71255b87,exp_202502,onboarding_cta,original,2025-06-12 13:36:30
ab_2ffad90f9350,usr_ce0fd29f7f81,exp_202502,onboarding_cta,test,2025-06-13 05:39:44
ab_93b65b43671b,usr_cedafac494a6,exp_202502,onboarding_cta,test,2025-06-13 06:00:41
ab_c19f5cb610c4,usr_5ca79e692a75,exp_202502,onboarding_cta,original,2025-06-13 07:00:48
ab_aa9fde3e5fb5,usr_5844a5340acb,exp_202502,onboarding_cta,original,2025-06-13 03:40:12
ab_5a409bfa1361,usr_a638cbaedfd0,exp_202502,onboarding_cta,original,2025-06-13 20:58:08
ab_44b1327da793,usr_357e7960d70a,exp_202502,onboarding_cta,original,2025-06-13 10:29:03
ab_013247bdb59d,usr_a586c1d99b52,exp_202502,onboarding_cta,test,2025-06-13 08:31:39
ab_1e3edc2987b5,usr_9dd6b8846a76,exp_202502,onboarding_cta,original,2025-06-13 01:47:07
ab_2118139dca0d,usr_6aeac943518b,exp_202502,onboarding_cta,test,2025-06-13 18:23:38
ab_6deca7774f01,usr_a39ca2e17c4f,exp_202502,onboarding_cta,original,2025-06-13 07:25:52
ab_1ee6da34e346,usr_578500fad9f4,exp_202502,onboarding_cta,test,2025-06-13 05:58:31
ab_3e4f4be5d4b0,usr_2943eb94f585,exp_202502,onboarding_cta,original,2025-06-13 14:16:24
ab_4acf4acf3c9a,usr_d2ea06a680e4,exp_202502,onboarding_cta,original,2025-06-13 12:41:08
ab_336d21caca57,usr_dd396ae88cf3,exp_202502,onboarding_cta,original,2025-06-13 09:12:16
ab_14dd68eca31a,usr_9737450f1e9b,exp_202502,onboarding_cta,test,2025-06-13 16:00:21
ab_9c40b1792557,usr_d680d3a4a5b9,exp_202502,onboarding_cta,test,2025-06-13 00:02:21
ab_907beb855f35,usr_fb26d0fd62b6,exp_202502,onboarding_cta,test,2025-06-13 01:15:44
ab_83d26e1b905e,usr_00a2c7e4a982,exp_202502,onboarding_cta,original,2025-06-13 00:45:00
ab_1e9f570bdfb3,usr_f3ae02f48ba6,exp_202502,onboarding_cta,original,2025-06-13 09:16:34
ab_7dfeeffff479,usr_4fb34346ae8c,exp_202502,onboarding_cta,test,2025-06-13 00:26:33
ab_7599b171dbab,usr_8d01d05abd41,exp_202502,onboarding_cta,test,2025-06-13 01:06:41
ab_2a95a32063ba,usr_d36fa3421a30,exp_202502,onboarding_cta,original,2025-06-13 18:57:49
ab_c22fa0fc6bf9,usr_d1de050f6805,exp_202502,onboarding_cta,original,2025-06-13 20:23:17
ab_3aede011eaf1,usr_de6db8c7d754,exp_202502,onboarding_cta,original,2025-06-13 17:13:28
ab_70f3191633a4,usr_559182198ab7,exp_202502,onboarding_cta,original,2025-06-13 20:39:38
ab_e1b57e2f251f,usr_a16ad0e8413e,exp_202502,onboarding_cta,test,2025-06-13 22:40:54
ab_261070be3b2b,usr_51dabe33db51,exp_202502,onboarding_cta,original,2025-06-13 10:34:50
ab_271d82b9f2b5,usr_b2dad87aac17,exp_202502,onboarding_cta,original,2025-06-13 17:11:38
ab_43e97cb0b25d,usr_585caa9142a2,exp_202502,onboarding_cta,original,2025-06-14 11:46:43
ab_97d1e53dc27b,usr_d48355aa75c9,exp_202502,onboarding_cta,original,2025-06-14 09:32:27
ab_15a455fe4736,usr_a3baa82af3fe,exp_202502,onboarding_cta,original,2025-06-14 19:24:52
ab_73a343b49b3e,usr_a26df3c32925,exp_202502,onboarding_cta,test,2025-06-14 03:03:27
ab_e0944e62af3d,usr_cacdea6da498,exp_202502,onboarding_cta,original,2025-06-14 05:26:34
ab_1b462f045383,usr_56cc55137339,exp_202502,onboarding_cta,test,2025-06-14 10:46:35
ab_7448a22ba8a9,usr_d10cb6229614,exp_202502,onboarding_cta,original,2025-06-14 01:29:00
ab_c936b465c359,usr_6230690c8747,exp_202502,onboarding_cta,original,2025-06-14 09:31:13
ab_b01cbb5ad1b0,usr_548a33a16c8d,exp_202502,onboarding_cta,original,2025-06-14 04:59:49
ab_93e007143a26,usr_14ca48f4e49b,exp_202502,onboarding_cta,original,2025-06-14 13:38:01
ab_ac0ce4032805,usr_cf389af82cd0,exp_202502,onboarding_cta,test,2025-06-14 09:24:47
ab_2bfb2aee5dd7,usr_31f5d7f017cb,exp_202502,onboarding_cta,test,2025-06-14 10:03:09
ab_6f7141c0cf4f,usr_735c335efff4,exp_202502,onboarding_cta,test,2025-06-14 22:41:38
ab_e2a5a7edfe5a,usr_5554cd536f95,exp_202502,onboarding_cta,test,2025-06-14 18:29:06
ab_383ca9cd024c,usr_4236667f5439,exp_202502,onboarding_cta,test,2025-06-14 19:00:31
ab_825ea4630ff6,usr_49793ab8bc7f,exp_202502,onboarding_cta,test,2025-06-14 17:53:41
ab_a2b01bd407be,usr_3d163e6be1df,exp_202502,onboarding_cta,original,2025-06-14 06:48:18
ab_b94588125c6c,usr_77f11fee5adc,exp_202502,onboarding_cta,original,2025-06-14 19:13:06
ab_d84419872770,usr_b7fdba0a90a7,exp_202502,onboarding_cta,original,2025-06-14 11:45:02
ab_f9b5277d46ec,usr_f055248b6669,exp_202502,onboarding_cta,original,2025-06-14 03:02:10
ab_2f1dbeeae143,usr_7023a6db9ab8,exp_202502,onboarding_cta,original,2025-06-14 19:51:53
ab_102221b86bc3,usr_a323e9a4e45d,exp_202502,onboarding_cta,test,2025-06-14 09:17:06
ab_689261539b3c,usr_3c621266d9bc,exp_202502,onboarding_cta,test,2025-06-14 03:10:11
ab_15aa522d0590,usr_6079d2cacc75,exp_202502,onboarding_cta,test,2025-06-14 08:18:32
ab_a116ab552f72,usr_ae365b72dc09,exp_202502,onboarding_cta,test,2025-06-14 06:52:38
ab_7570d9d3bfab,usr_23e2a651a31d,exp_202502,onboarding_cta,test,2025-06-14 21:51:53
ab_66f9062dc91b,usr_ce004bd2d1f1,exp_202502,onboarding_cta,test,2025-06-14 01:02:09
ab_c95df902e717,usr_a466245ad556,exp_202502,onboarding_cta,test,2025-06-14 08:12:31
ab_79acfc8ee69c,usr_595e3d537914,exp_202502,onboarding_cta,original,2025-06-15 08:50:07
ab_480f1de5d6eb,usr_9d6dc8d6504d,exp_202502,onboarding_cta,test,2025-06-15 08:28:47
ab_10c82a582e47,usr_506dbd011ce2,exp_202502,onboarding_cta,original,2025-06-15 14:56:00
ab_35123ffe3890,usr_79edf22932fd,exp_202502,onboarding_cta,original,2025-06-15 04:46:20
ab_1fa4373d0e95,usr_d03f4df72849,exp_202502,onboarding_cta,original,2025-06-15 13:15:40
ab_b2f3e6ac8c97,usr_7b7a1e027aa0,exp_202502,onboarding_cta,test,2025-06-15 17:52:26
ab_f54fc90c45fd,usr_bf51e2966954,exp_202502,onboarding_cta,test,2025-06-15 13:51:40
ab_a4f4e086d460,usr_33636e4fc4f0,exp_202502,onboarding_cta,test,2025-06-15 05:34:51
ab_1322659c4f82,usr_266282dd191b,exp_202502,onboarding_cta,test,2025-06-15 13:14:12
ab_c68dc3ff7daa,usr_66cbeac828a4,exp_202502,onboarding_cta,test,2025-06-15 07:46:35
ab_1e073c8c55b5,usr_6eaf94c9988c,exp_202502,onboarding_cta,original,2025-06-15 04:56:16
ab_8cf49a41ce62,usr_511826936a11,exp_202502,onboarding_cta,test,2025-06-15 11:06:31
ab_43548f325cd7,usr_41be7fdc12dc,exp_202502,onboarding_cta,test,2025-06-15 22:25:16
ab_75fe521d8a26,usr_6ab73f016afe,exp_202502,onboarding_cta,test,2025-06-15 14:58:25
ab_bfbf40958268,usr_2777dab7a415,exp_202502,onboarding_cta,test,2025-06-15 18:38:18
ab_840926d63b2c,usr_f6f942c8d63b,exp_202502,onboarding_cta,test,2025-06-15 07:41:53
ab_ff934e7f3dcb,usr_f0684d9e9a22,exp_202502,onboarding_cta,test,2025-06-15 12:29:51
ab_712db8d633b9,usr_e3944a6faac6,exp_202502,onboarding_cta,original,2025-06-15 13:26:57
ab_84103194d36b,usr_6c37bec86c4b,exp_202502,onboarding_cta,test,2025-06-16 00:54:10
ab_de69890f6023,usr_332e9c63d989,exp_202502,onboarding_cta,test,2025-06-16 12:53:47
ab_3d8e3b4a2f2f,usr_c784bbc144b0,exp_202502,onboarding_cta,original,2025-06-16 06:22:25
ab_c38d026a03e4,usr_63c76464d954,exp_202502,onboarding_cta,original,2025-06-16 13:15:41
ab_57cb51749eae,usr_cf7b0f25144d,exp_202502,onboarding_cta,original,2025-06-16 11:51:55
ab_3314cf6653e8,usr_48185a1b8c8b,exp_202502,onboarding_cta,original,2025-06-16 12:23:57
ab_c0cbb37263bc,usr_a6b2d4898509,exp_202502,onboarding_cta,original,2025-06-16 02:21:46
ab_fe1635a9ef36,usr_4f3d3e74135c,exp_202502,onboarding_cta,original,2025-06-16 16:54:28
ab_d909e9d9b4cb,usr_3fe0be1a4971,exp_202502,onboarding_cta,original,2025-06-16 03:54:46
ab_28d4a6325d64,usr_900a5f181dc1,exp_202502,onboarding_cta,test,2025-06-16 10:02:11
ab_55bd57710d8d,usr_10745f2a8b6f,exp_202502,onboarding_cta,original,2025-06-16 11:57:52
ab_48276c48ba7e,usr_f0793b0b57ea,exp_202502,onboarding_cta,test,2025-06-16 13:23:56
ab_472db9c5f479,usr_1ad75516ff16,exp_202502,onboarding_cta,test,2025-06-16 02:18:30
ab_dcf6337ffd5c,usr_5efe849388a6,exp_202502,onboarding_cta,test,2025-06-16 07:25:30
ab_bd5806823b91,usr_ebeed90d5dbc,exp_202502,onboarding_cta,test,2025-06-16 21:28:02
ab_701faffdddff,usr_5a06cba96a03,exp_202502,onboarding_cta,original,2025-06-16 00:58:53
ab_b52a65bed839,usr_19742b65ca66,exp_202502,onboarding_cta,test,2025-06-16 01:56:37
ab_96a30e719a79,usr_bec82e311577,exp_202502,onboarding_cta,test,2025-06-16 11:53:00
ab_6bed4630af6c,usr_041a33d01326,exp_202502,onboarding_cta,test,2025-06-16 13:47:51
ab_0b8ca6bddf20,usr_4753eb98611c,exp_202502,onboarding_cta,original,2025-06-16 21:09:13
ab_953a9a00b6e2,usr_22cf5365b0d1,exp_202502,onboarding_cta,original,2025-06-16 20:44:09
ab_acade89ad613,usr_ad9cf0f639ca,exp_202502,onboarding_cta,test,2025-06-16 21:06:16
ab_b83cd3e7798f,usr_e56e6ab9b3ed,exp_202502,onboarding_cta,original,2025-06-16 05:53:32
ab_611dea04cf70,usr_770a1e09845d,exp_202502,onboarding_cta,original,2025-06-16 01:37:06
ab_f1ea47125ed8,usr_7096810a0a13,exp_202502,onboarding_cta,original,2025-06-17 04:25:54
ab_b92490dfdf0b,usr_8526873fb7b7,exp_202502,onboarding_cta,test,2025-06-17 09:53:10
ab_07ba832451bc,usr_f835573e3f5d,exp_202502,onboarding_cta,original,2025-06-17 23:02:32
ab_9a0559c1ad81,usr_2ddf8ca21979,exp_202502,onboarding_cta,original,2025-06-17 20:29:21
ab_db819a6b1457,usr_6c3122ad4304,exp_202502,onboarding_cta,original,2025-06-17 21:14:28
ab_243082b14a73,usr_90a5919e0c7a,exp_202502,onboarding_cta,test,2025-06-17 10:15:26
ab_78d50ecdd169,usr_5fd50a9a985e,exp_202502,onboarding_cta,original,2025-06-17 13:33:23
ab_5b7b0d9f4755,usr_caeeb26ca1e5,exp_202502,onboarding_cta,original,2025-06-17 21:24:24
ab_6d94a1ee46b6,usr_fdd06d634c2c,exp_202502,onboarding_cta,original,2025-06-17 04:38:55
ab_55bf75caf999,usr_256327512194,exp_202502,onboarding_cta,original,2025-06-17 00:40:14
ab_fcffe91a1a78,usr_c85d68e953f7,exp_202502,onboarding_cta,original,2025-06-17 05:04:12
ab_db5f813253e1,usr_fbf390cddeb9,exp_202502,onboarding_cta,test,2025-06-17 04:12:59
ab_90aaea58d88d,usr_7a2514744c21,exp_202502,onboarding_cta,original,2025-06-17 05:08:05
ab_68a1258d78d3,usr_b8f590fc6552,exp_202502,onboarding_cta,original,2025-06-17 04:28:37
ab_c8dd79472325,usr_1de4e25ea206,exp_202502,onboarding_cta,test,2025-06-17 08:24:29
ab_5ace010502cd,usr_b365fb30f032,exp_202502,onboarding_cta,test,2025-06-17 14:13:19
ab_648bfc4332c8,usr_a654f7860ead,exp_202502,onboarding_cta,test,2025-06-17 06:11:12
ab_6be1f295044b,usr_1db66e826603,exp_202502,onboarding_cta,test,2025-06-17 01:43:24
ab_66e216d2e1f2,usr_b7fb98446ace,exp_202502,onboarding_cta,original,2025-06-17 00:53:07
ab_246172d1e956,usr_054df9429819,exp_202502,onboarding_cta,original,2025-06-17 12:19:28
ab_dbb8f08fccfa,usr_6681cc4bfb04,exp_202502,onboarding_cta,original,2025-06-17 17:30:51
ab_2c6a0e15629e,usr_36c8461ac801,exp_202502,onboarding_cta,test,2025-06-17 15:59:56
ab_1c9b86513a2a,usr_9567f4ca6ad2,exp_202502,onboarding_cta,test,2025-06-17 04:08:30
ab_7529a7448c28,usr_7c1ac7de1ca4,exp_202502,onboarding_cta,test,2025-06-17 18:38:28
ab_47d10cb00713,usr_712a69344c3e,exp_202502,onboarding_cta,original,2025-06-17 07:49:12
ab_148eb973b7c8,usr_c4d006caca56,exp_202502,onboarding_cta,test,2025-06-17 11:45:50
ab_ed37696884f8,usr_543a5581878c,exp_202502,onboarding_cta,test,2025-06-17 15:39:11
ab_76615d882280,usr_44807ac32826,exp_202502,onboarding_cta,original,2025-06-17 05:06:41
ab_6b7ebc71daec,usr_9724ccc7238d,exp_202502,onboarding_cta,original,2025-06-17 21:54:10
ab_3fdbeeb19f1c,usr_50d580aac1c0,exp_202502,onboarding_cta,original,2025-06-17 03:19:11
ab_e179b60682fb,usr_ba4043385b3c,exp_202502,onboarding_cta,test,2025-06-17 13:47:25
ab_019636be300f,usr_7c8f4252cf61,exp_202502,onboarding_cta,test,2025-06-18 22:16:38
ab_89c9a8225ee6,usr_0ddecb68ba3f,exp_202502,onboarding_cta,original,2025-06-18 00:29:08
ab_6d50d73d4bf5,usr_21f50bf005fa,exp_202502,onboarding_cta,original,2025-06-18 02:13:45
ab_0965ddb91487,usr_8f21d498da95,exp_202502,onboarding_cta,original,2025-06-18 23:26:37
ab_76ece54d3dde,usr_2cd6238660ee,exp_202502,onboarding_cta,test,2025-06-18 11:21:21
ab_fd962314b74f,usr_2b7e8a0654cf,exp_202502,onboarding_cta,original,2025-06-18 16:50:03
ab_549a89ef529b,usr_9262314bcf92,exp_202502,onboarding_cta,original,2025-06-18 01:56:48
ab_d0ad99616ae9,usr_9215287c2dc4,exp_202502,onboarding_cta,original,2025-06-18 15:32:27
ab_bee651042d5a,usr_e7f59161a8b0,exp_202502,onboarding_cta,test,2025-06-18 21:18:24
ab_578a7f0d883f,usr_5330d62d1270,exp_202502,onboarding_cta,test,2025-06-18 01:20:19
ab_cd2e08f0d4e6,usr_0c9f80428f95,exp_202502,onboarding_cta,test,2025-06-18 13:07:31
ab_b6bff10b6632,usr_bd6ee130c9d7,exp_202502,onboarding_cta,test,2025-06-18 18:28:11
ab_f2b3ba653011,usr_885915b1613e,exp_202502,onboarding_cta,test,2025-06-18 18:47:18
ab_3af6735d9967,usr_d6342022e85a,exp_202502,onboarding_cta,original,2025-06-18 20:43:49
ab_d26a25f8d750,usr_54990a6f6624,exp_202502,onboarding_cta,original,2025-06-18 08:53:14
ab_009ea4b29a92,usr_b1d7e924cedb,exp_202502,onboarding_cta,test,2025-06-18 11:43:41
ab_347e10f8fb0e,usr_f1b8f2fb2caa,exp_202502,onboarding_cta,original,2025-06-18 22:19:18
ab_c39b4d600f82,usr_537eab0d933f,exp_202502,onboarding_cta,test,2025-06-18 05:16:06
ab_e5036750e46b,usr_03d89ca4b544,exp_202502,onboarding_cta,original,2025-06-18 05:36:54
ab_91cffa901557,usr_9add1193c035,exp_202502,onboarding_cta,test,2025-06-18 17:51:55
ab_2f3167a0445a,usr_2de5f08f4022,exp_202502,onboarding_cta,test,2025-06-18 10:23:12
ab_34b15f82c914,usr_0f6b0b70996b,exp_202502,onboarding_cta,test,2025-06-18 20:21:52
ab_56b8c14d46f5,usr_25dd076d0744,exp_202502,onboarding_cta,original,2025-06-18 12:12:32
ab_3a7d6cf76481,usr_db48c2d8ab06,exp_202502,onboarding_cta,test,2025-06-18 23:23:57
ab_cf0a9d81e768,usr_4eba2a5152c1,exp_202502,onboarding_cta,test,2025-06-18 02:55:04
ab_0697f3566d86,usr_3dfd07eecc29,exp_202502,onboarding_cta,original,2025-06-19 18:10:31
ab_535ee5405136,usr_710a0c613277,exp_202502,onboarding_cta,test,2025-06-19 05:16:24
ab_50ddbbdfa72e,usr_5e5f7901d79a,exp_202502,onboarding_cta,test,2025-06-19 23:30:22
ab_31d7431154b5,usr_9125f7ab960e,exp_202502,onboarding_cta,original,2025-06-19 14:18:04
ab_b146175ca5d5,usr_f50079906c33,exp_202502,onboarding_cta,test,2025-06-19 06:14:46
ab_0f2f079db26b,usr_70b9b31b4151,exp_202502,onboarding_cta,test,2025-06-19 03:09:33
ab_2eef222a58e3,usr_0228d63d031c,exp_202502,onboarding_cta,original,2025-06-19 20:41:36
ab_6e3a3b2fa7a5,usr_d64dc7d2dcde,exp_202502,onboarding_cta,original,2025-06-19 15:14:46
ab_5ef5f6341a29,usr_2329bb927ce2,exp_202502,onboarding_cta,original,2025-06-19 07:44:34
ab_ec678dfb206f,usr_3461e0e151d1,exp_202502,onboarding_cta,original,2025-06-19 11:46:19
ab_a1492f1b58fd,usr_cdade7b8b65d,exp_202502,onboarding_cta,original,2025-06-19 00:13:03
ab_43310eaecec5,usr_9f3fb456766e,exp_202502,onboarding_cta,original,2025-06-19 12:28:26
ab_3c8bb55459f0,usr_658827f908bd,exp_202502,onboarding_cta,test,2025-06-19 07:31:36
ab_b02e07dc628b,usr_18b1e30e5d3d,exp_202502,onboarding_cta,original,2025-06-19 00:24:41
ab_d9795416ddfc,usr_b348f4771f03,exp_202502,onboarding_cta,original,2025-06-19 01:14:26
ab_d08bca067379,usr_63eb90bb9aeb,exp_202502,onboarding_cta,original,2025-06-19 12:24:40
ab_f588599d83df,usr_d6db83631a5b,exp_202502,onboarding_cta,original,2025-06-19 12:11:23
ab_09d05f373422,usr_80b57b64624a,exp_202502,onboarding_cta,test,2025-06-19 15:31:05
ab_018a8d723f28,usr_2232f31561d8,exp_202502,onboarding_cta,test,2025-06-19 18:47:46
ab_e42a32f983eb,usr_c853fbae1dee,exp_202502,onboarding_cta,test,2025-06-19 10:51:09
ab_7db981a76c79,usr_dbf22f4a6d47,exp_202502,onboarding_cta,test,2025-06-19 05:47:03
ab_fc6dea667a40,usr_b9c9e0369f47,exp_202502,onboarding_cta,original,2025-06-19 04:15:42
ab_40196b90f5db,usr_92e6724ecf85,exp_202502,onboarding_cta,test,2025-06-19 19:21:45
ab_5e96cc90927d,usr_21e2b69926f7,exp_202502,onboarding_cta,test,2025-06-19 21:03:00
ab_c7c853cb05c3,usr_ed3b56faecac,exp_202503,checkout_design,redesign,2025-07-01 19:56:37
ab_d15068efc732,usr_3165664415ca,exp_202503,checkout_design,redesign,2025-07-01 23:32:42
ab_7b572e3cba1a,usr_a0ea4a88ae35,exp_202503,checkout_design,redesign,2025-07-01 04:47:34
ab_73e2069c2bbc,usr_08aaff781839,exp_202503,checkout_design,redesign,2025-07-01 08:43:38
ab_7479eaa0c5ee,usr_f12cfa9f094e,exp_202503,checkout_design,redesign,2025-07-01 15:16:56
ab_ae771e1e41d9,usr_a5409f19b5e7,exp_202503,checkout_design,control,2025-07-01 05:09:46
ab_8ca7ed112555,usr_6fa94c3614ce,exp_202503,checkout_design,control,2025-07-01 14:20:47
ab_74ed3ba0941f,usr_6980ac4aa23d,exp_202503,checkout_design,control,2025-07-01 13:13:56
ab_f692088743ab,usr_8ad64eb485a3,exp_202503,checkout_design,control,2025-07-01 22:56:12
ab_4349fd7da6e7,usr_60dc1f49a83c,exp_202503,checkout_design,redesign,2025-07-02 11:42:06
ab_7beff529cf54,usr_8b67170b47e6,exp_202503,checkout_design,redesign,2025-07-02 20:20:30
ab_f4498fdf3517,usr_01dfec517337,exp_202503,checkout_design,redesign,2025-07-02 11:19:38
ab_661d66e9ee78,usr_b88fc1d3848c,exp_202503,checkout_design,control,2025-07-02 20:03:15
ab_60c3fa7dd6dc,usr_3114b289a65f,exp_202503,checkout_design,control,2025-07-03 13:39:03
ab_d6073875d8d3,usr_c43118f204f2,exp_202503,checkout_design,control,2025-07-03 08:36:41
ab_5003f45474ca,usr_3dd3064dee37,exp_202503,checkout_design,redesign,2025-07-03 08:51:54
ab_830a19d20419,usr_7421983c2589,exp_202503,checkout_design,redesign,2025-07-03 16:18:14
ab_a64c09a0c371,usr_c87eca6bbb73,exp_202503,checkout_design,redesign,2025-07-03 21:46:39
ab_fd9e8ec50bdc,usr_1d3ef7207504,exp_202503,checkout_design,redesign,2025-07-03 04:25:35
ab_0f2f88ac5121,usr_5fa5698e6d18,exp_202503,checkout_design,redesign,2025-07-03 10:16:29
ab_7749ab8730d0,usr_690be90ff7b0,exp_202503,checkout_design,control,2025-07-04 04:46:42
ab_2df74c4c0b4b,usr_47fd3ee057f1,exp_202503,checkout_design,redesign,2025-07-04 07:09:51
ab_751282df2979,usr_e8e68fa823cc,exp_202503,checkout_design,redesign,2025-07-04 19:28:14
ab_508484cf36cf,usr_40d0e9ea2e46,exp_202503,checkout_design,redesign,2025-07-04 14:32:42
ab_22c290e5b610,usr_9717ef712fc6,exp_202503,checkout_design,control,2025-07-04 18:34:23
ab_2d05ee699bbe,usr_6609d1fa8479,exp_202503,checkout_design,control,2025-07-04 06:32:18
ab_37e0ece0f4d1,usr_99309625f457,exp_202503,checkout_design,redesign,2025-07-04 05:44:55
ab_6bf29b272d0e,usr_d280f820d260,exp_202503,checkout_design,control,2025-07-05 09:30:45
ab_c8d957a63871,usr_5e1ccf627503,exp_202503,checkout_design,control,2025-07-05 03:08:17
ab_b21d20dc1574,usr_2b570cb5519e,exp_202503,checkout_design,control,2025-07-06 06:09:34
ab_6c782e385608,usr_560e2195ec7f,exp_202503,checkout_design,control,2025-07-06 11:47:27
ab_eda13215e856,usr_e12b9f75317c,exp_202503,checkout_design,control,2025-07-06 12:54:40
ab_f7e4bd959a0c,usr_e0b19c187aa4,exp_202503,checkout_design,redesign,2025-07-06 04:54:11
ab_17d17313275f,usr_badde980fbd7,exp_202503,checkout_design,redesign,2025-07-06 12:44:24
ab_4feccabb8896,usr_e03e5be74ce4,exp_202503,checkout_design,redesign,2025-07-06 23:21:15
ab_09edcead2e36,usr_d5503beb432f,exp_202503,checkout_design,redesign,2025-07-06 02:01:28
ab_b82cd5bae9bf,usr_1c193e4199f2,exp_202503,checkout_design,redesign,2025-07-06 11:22:08
ab_524d5f56adc2,usr_6fb0be2e6c6d,exp_202503,checkout_design,redesign,2025-07-06 08:23:36
ab_cea7b04947e7,usr_654fbd071421,exp_202503,checkout_design,control,2025-07-06 16:40:24
ab_3bcf24c3cc09,usr_499d16b17ca7,exp_202503,checkout_design,control,2025-07-06 07:53:51
ab_40ed93fbf9ac,usr_39ac98a44532,exp_202503,checkout_design,control,2025-07-07 07:22:17
ab_ab01f9ae5284,usr_61d960baaba5,exp_202503,checkout_design,redesign,2025-07-07 02:55:12
ab_a449aa067bd9,usr_9aa43718b074,exp_202503,checkout_design,redesign,2025-07-07 12:32:57
ab_e37fdc6730ac,usr_e2a2da85890c,exp_202503,checkout_design,redesign,2025-07-08 05:23:48
